schools_1km,hospitals_1km,transit_1km,Outlet_ID
0,0,12,OUT_08526
1,0,3,OUT_08527
2,0,2,OUT_08528
0,0,0,OUT_08529
0,0,0,OUT_08530
2,0,0,OUT_08531
2,0,3,OUT_08532
0,0,0,OUT_08533
0,0,0,OUT_08534
0,0,0,OUT_08535
0,0,0,OUT_08536
0,0,1,OUT_08537
2,1,0,OUT_08538
0,0,0,OUT_08539
0,0,0,OUT_08540
17,1,14,OUT_08541
1,1,6,OUT_08542
0,0,0,OUT_08543
0,0,0,OUT_08544
0,0,3,OUT_08545
0,0,0,OUT_08546
2,0,0,OUT_08547
1,0,1,OUT_08548
0,0,0,OUT_08549
0,0,0,OUT_08550
0,0,0,OUT_08551
0,0,0,OUT_08552
1,0,0,OUT_08553
0,0,0,OUT_08554
0,0,0,OUT_08555
1,0,1,OUT_08556
2,0,1,OUT_08557
0,0,0,OUT_08558
0,0,2,OUT_08559
1,1,0,OUT_08560
0,0,0,OUT_08561
0,0,0,OUT_08562
0,0,0,OUT_08563
0,0,0,OUT_08564
5,0,3,OUT_08565
0,0,0,OUT_08566
0,0,0,OUT_08567
0,0,0,OUT_08568
0,0,0,OUT_08569
0,0,0,OUT_08570
1,1,0,OUT_08571
7,1,6,OUT_08572
0,0,0,OUT_08573
0,0,0,OUT_08574
0,0,0,OUT_08575
2,0,0,OUT_08576
0,0,2,OUT_08577
0,0,0,OUT_08578
0,0,0,OUT_08579
0,0,0,OUT_08580
3,0,1,OUT_08581
0,0,1,OUT_08582
1,0,0,OUT_08583
0,0,0,OUT_08584
1,0,0,OUT_08585
0,0,0,OUT_08586
1,0,0,OUT_08587
2,1,5,OUT_08588
0,0,0,OUT_08589
0,0,0,OUT_08590
1,1,0,OUT_08591
0,0,15,OUT_08592
0,0,10,OUT_08593
0,0,0,OUT_08594
1,0,0,OUT_08595
0,0,0,OUT_08596
0,0,0,OUT_08597
0,0,0,OUT_08598
0,0,0,OUT_08599
0,0,0,OUT_08600
0,0,0,OUT_08601
0,0,0,OUT_08602
0,0,0,OUT_08603
9,2,9,OUT_08604
33,9,17,OUT_08605
0,0,0,OUT_08606
0,0,0,OUT_08607
0,0,0,OUT_08608
0,0,0,OUT_08609
0,0,0,OUT_08610
0,0,2,OUT_08611
0,0,0,OUT_08612
0,0,0,OUT_08613
0,0,0,OUT_08614
0,0,0,OUT_08615
0,0,0,OUT_08616
0,1,2,OUT_08617
0,0,0,OUT_08618
1,0,0,OUT_08619
0,0,0,OUT_08620
3,0,1,OUT_08621
1,0,0,OUT_08622
2,0,4,OUT_08623
3,3,1,OUT_08624
0,0,0,OUT_08625
0,0,3,OUT_08626
0,0,0,OUT_08627
0,0,0,OUT_08628
3,1,5,OUT_08629
0,0,0,OUT_08630
0,1,0,OUT_08631
0,0,1,OUT_08632
1,0,0,OUT_08633
1,1,7,OUT_08634
1,1,0,OUT_08635
1,1,0,OUT_08636
10,1,8,OUT_08637
0,0,0,OUT_08638
0,0,5,OUT_08639
0,0,0,OUT_08640
0,0,10,OUT_08641
0,0,0,OUT_08642
0,0,0,OUT_08643
0,0,0,OUT_08644
1,0,0,OUT_08645
0,0,0,OUT_08646
0,0,10,OUT_08647
0,0,0,OUT_08648
1,0,19,OUT_08649
0,0,2,OUT_08650
0,0,0,OUT_08651
0,0,0,OUT_08652
1,0,4,OUT_08653
0,0,0,OUT_08654
0,0,0,OUT_08655
0,0,0,OUT_08656
3,0,1,OUT_08657
4,0,10,OUT_08658
0,0,1,OUT_08659
0,0,0,OUT_08660
0,0,0,OUT_08661
1,0,0,OUT_08662
0,0,0,OUT_08663
0,0,3,OUT_08664
0,0,0,OUT_08665
5,1,4,OUT_08666
0,0,0,OUT_08667
0,0,0,OUT_08668
7,0,14,OUT_08669
0,0,0,OUT_08670
1,0,2,OUT_08671
1,1,0,OUT_08672
2,0,10,OUT_08673
1,0,0,OUT_08674
0,0,0,OUT_08675
0,0,2,OUT_08676
9,2,14,OUT_08677
0,0,0,OUT_08678
0,0,0,OUT_08679
0,0,0,OUT_08680
9,0,8,OUT_08681
0,0,1,OUT_08682
0,0,0,OUT_08683
0,0,0,OUT_08684
0,0,0,OUT_08685
0,0,1,OUT_08686
1,2,0,OUT_08687
1,0,0,OUT_08688
1,0,2,OUT_08689
0,0,0,OUT_08690
0,0,1,OUT_08691
1,1,1,OUT_08692
0,0,0,OUT_08693
1,0,0,OUT_08694
0,0,0,OUT_08695
0,0,0,OUT_08696
0,0,0,OUT_08697
0,0,0,OUT_08698
0,1,0,OUT_08699
0,0,0,OUT_08700
0,0,0,OUT_08701
1,0,1,OUT_08702
0,0,0,OUT_08703
1,0,0,OUT_08704
0,0,0,OUT_08705
0,1,0,OUT_08706
0,0,0,OUT_08707
1,0,3,OUT_08708
0,0,3,OUT_08709
0,0,0,OUT_08710
1,0,1,OUT_08711
1,0,0,OUT_08712
1,0,0,OUT_08713
1,0,3,OUT_08714
0,0,0,OUT_08715
0,0,0,OUT_08716
0,0,0,OUT_08717
0,0,0,OUT_08718
8,2,7,OUT_08719
0,0,0,OUT_08720
1,2,1,OUT_08721
0,0,0,OUT_08722
0,0,0,OUT_08723
0,0,0,OUT_08724
0,0,0,OUT_08725
0,0,0,OUT_08726
0,0,0,OUT_08727
1,0,4,OUT_08728
0,0,0,OUT_08729
0,0,5,OUT_08730
0,0,0,OUT_08731
0,0,0,OUT_08732
0,0,0,OUT_08733
0,0,0,OUT_08734
0,0,0,OUT_08735
0,0,1,OUT_08736
0,0,0,OUT_08737
0,0,0,OUT_08738
17,1,9,OUT_08739
0,0,0,OUT_08740
0,0,0,OUT_08741
0,0,0,OUT_08742
1,0,0,OUT_08743
2,1,13,OUT_08744
0,0,0,OUT_08745
0,0,0,OUT_08746
8,3,8,OUT_08747
0,0,0,OUT_08748
1,3,0,OUT_08749
0,0,1,OUT_08750
0,0,0,OUT_08751
0,0,0,OUT_08752
0,0,4,OUT_08753
1,1,4,OUT_08754
0,0,0,OUT_08755
3,2,6,OUT_08756
0,0,0,OUT_08757
0,0,0,OUT_08758
0,0,0,OUT_08759
0,0,1,OUT_08760
2,0,12,OUT_08761
0,0,0,OUT_08762
0,0,0,OUT_08763
0,0,0,OUT_08764
0,0,0,OUT_08765
0,0,0,OUT_08766
0,0,1,OUT_08767
0,0,0,OUT_08768
0,0,0,OUT_08769
0,0,0,OUT_08770
0,0,0,OUT_08771
0,0,0,OUT_08772
0,1,0,OUT_08773
1,0,0,OUT_08774
0,0,0,OUT_08775
0,0,0,OUT_08776
1,0,0,OUT_08777
0,0,0,OUT_08778
0,0,0,OUT_08779
1,0,1,OUT_08780
0,1,0,OUT_08781
0,1,0,OUT_08782
0,0,0,OUT_08783
1,0,5,OUT_08784
1,0,1,OUT_08785
0,0,0,OUT_08786
0,0,5,OUT_08787
0,0,0,OUT_08788
2,1,4,OUT_08789
0,0,0,OUT_08790
0,0,0,OUT_08791
2,0,0,OUT_08792
0,0,0,OUT_08793
0,0,0,OUT_08794
1,1,5,OUT_08795
0,0,0,OUT_08796
0,0,0,OUT_08797
0,0,0,OUT_08798
0,0,0,OUT_08799
0,0,0,OUT_08800
0,0,0,OUT_08801
2,1,0,OUT_08802
0,0,0,OUT_08803
3,1,1,OUT_08804
0,0,0,OUT_08805
0,0,0,OUT_08806
1,0,0,OUT_08807
0,0,0,OUT_08808
0,0,0,OUT_08809
0,0,0,OUT_08810
7,0,0,OUT_08811
2,1,6,OUT_08812
0,0,1,OUT_08813
0,0,0,OUT_08814
0,0,0,OUT_08815
5,1,0,OUT_08816
1,1,2,OUT_08817
2,1,1,OUT_08818
10,0,3,OUT_08819
0,1,0,OUT_08820
0,0,0,OUT_08821
1,0,3,OUT_08822
7,1,3,OUT_08823
1,0,1,OUT_08824
0,0,0,OUT_08825
0,0,0,OUT_08826
0,0,0,OUT_08827
0,0,0,OUT_08828
0,0,0,OUT_08829
0,0,0,OUT_08830
3,0,1,OUT_08831
0,0,0,OUT_08832
1,0,1,OUT_08833
1,2,0,OUT_08834
0,0,0,OUT_08835
2,0,0,OUT_08836
2,0,0,OUT_08837
0,0,0,OUT_08838
0,0,4,OUT_08839
2,1,4,OUT_08840
2,0,0,OUT_08841
0,0,1,OUT_08842
0,0,0,OUT_08843
0,0,0,OUT_08844
4,1,0,OUT_08845
0,0,0,OUT_08846
0,0,0,OUT_08847
0,0,0,OUT_08848
0,0,0,OUT_08849
0,0,0,OUT_08850
1,1,1,OUT_08851
0,0,1,OUT_08852
0,0,0,OUT_08853
2,0,1,OUT_08854
0,0,0,OUT_08855
0,0,0,OUT_08856
1,0,0,OUT_08857
4,0,0,OUT_08858
1,0,0,OUT_08859
0,0,0,OUT_08860
0,0,0,OUT_08861
0,0,7,OUT_08862
0,0,1,OUT_08863
0,0,0,OUT_08864
10,1,13,OUT_08865
1,0,0,OUT_08866
0,0,0,OUT_08867
0,0,0,OUT_08868
0,0,0,OUT_08869
0,2,0,OUT_08870
0,0,0,OUT_08871
0,0,1,OUT_08872
1,0,0,OUT_08873
1,1,3,OUT_08874
2,2,10,OUT_08875
2,0,0,OUT_08876
0,0,5,OUT_08877
0,0,0,OUT_08878
0,0,4,OUT_08879
0,0,0,OUT_08880
1,0,1,OUT_08881
0,0,0,OUT_08882
0,0,4,OUT_08883
0,0,10,OUT_08884
5,0,8,OUT_08885
0,0,0,OUT_08886
0,0,0,OUT_08887
0,0,0,OUT_08888
0,0,0,OUT_08889
0,0,0,OUT_08890
0,0,0,OUT_08891
0,0,0,OUT_08892
0,0,0,OUT_08893
0,0,0,OUT_08894
0,0,0,OUT_08895
0,0,0,OUT_08896
0,0,0,OUT_08897
0,0,0,OUT_08898
1,0,1,OUT_08899
1,1,0,OUT_08900
0,0,0,OUT_08901
0,0,0,OUT_08902
3,0,0,OUT_08903
3,2,11,OUT_08904
0,0,0,OUT_08905
1,0,0,OUT_08906
0,0,1,OUT_08907
0,0,0,OUT_08908
0,0,0,OUT_08909
0,0,0,OUT_08910
2,0,0,OUT_08911
0,0,0,OUT_08912
0,0,4,OUT_08913
0,0,0,OUT_08914
1,0,3,OUT_08915
1,1,0,OUT_08916
0,1,0,OUT_08917
0,0,0,OUT_08918
0,0,0,OUT_08919
0,0,0,OUT_08920
2,0,1,OUT_08921
0,0,0,OUT_08922
0,0,0,OUT_08923
0,0,0,OUT_08924
0,0,0,OUT_08925
0,0,0,OUT_08926
0,0,0,OUT_08927
0,0,0,OUT_08928
0,0,0,OUT_08929
0,0,0,OUT_08930
1,1,3,OUT_08931
1,0,0,OUT_08932
0,0,0,OUT_08933
0,0,0,OUT_08934
0,0,0,OUT_08935
0,0,4,OUT_08936
0,0,0,OUT_08937
0,0,0,OUT_08938
0,0,0,OUT_08939
0,1,0,OUT_08940
0,0,3,OUT_08941
1,0,0,OUT_08942
1,1,0,OUT_08943
0,0,0,OUT_08944
0,0,0,OUT_08945
0,0,0,OUT_08946
1,0,5,OUT_08947
8,1,8,OUT_08948
0,0,0,OUT_08949
1,0,0,OUT_08950
0,0,0,OUT_08951
1,0,1,OUT_08952
22,1,13,OUT_08953
0,0,0,OUT_08954
0,0,0,OUT_08955
15,2,15,OUT_08956
0,0,0,OUT_08957
0,0,0,OUT_08958
0,1,1,OUT_08959
0,0,0,OUT_08960
0,0,0,OUT_08961
0,0,0,OUT_08962
0,0,0,OUT_08963
0,0,0,OUT_08964
0,0,0,OUT_08965
1,0,0,OUT_08966
0,3,0,OUT_08967
0,0,0,OUT_08968
0,1,0,OUT_08969
0,0,0,OUT_08970
1,0,0,OUT_08971
0,0,0,OUT_08972
0,0,0,OUT_08973
1,0,3,OUT_08974
0,0,0,OUT_08975
0,0,0,OUT_08976
0,0,0,OUT_08977
0,0,0,OUT_08978
0,0,0,OUT_08979
0,0,0,OUT_08980
0,0,0,OUT_08981
0,0,0,OUT_08982
0,0,0,OUT_08983
0,0,0,OUT_08984
1,1,0,OUT_08985
0,0,0,OUT_08986
0,0,0,OUT_08987
1,0,0,OUT_08988
0,0,0,OUT_08989
0,0,0,OUT_08990
0,0,0,OUT_08991
2,0,1,OUT_08992
0,0,0,OUT_08993
0,0,0,OUT_08994
0,0,0,OUT_08995
0,0,0,OUT_08996
5,0,0,OUT_08997
1,1,0,OUT_08998
3,3,2,OUT_08999
0,0,0,OUT_09000
0,0,0,OUT_09001
0,0,0,OUT_09002
0,0,0,OUT_09003
0,0,0,OUT_09004
0,0,3,OUT_09005
0,0,2,OUT_09006
0,0,0,OUT_09007
1,0,0,OUT_09008
0,0,0,OUT_09009
0,0,0,OUT_09010
0,0,0,OUT_09011
0,0,0,OUT_09012
0,0,0,OUT_09013
0,0,0,OUT_09014
0,0,0,OUT_09015
0,0,0,OUT_09016
0,0,0,OUT_09017
0,0,0,OUT_09018
0,0,0,OUT_09019
0,0,0,OUT_09020
0,0,0,OUT_09021
0,0,0,OUT_09022
1,0,1,OUT_09023
0,0,0,OUT_09024
0,0,0,OUT_09025
0,0,1,OUT_09026
0,0,0,OUT_09027
0,0,1,OUT_09028
0,0,0,OUT_09029
0,0,0,OUT_09030
0,0,0,OUT_09031
0,0,2,OUT_09032
0,0,0,OUT_09033
0,0,0,OUT_09034
0,0,2,OUT_09035
0,0,0,OUT_09036
0,0,0,OUT_09037
1,0,0,OUT_09038
0,0,0,OUT_09039
0,0,2,OUT_09040
0,0,0,OUT_09041
0,0,0,OUT_09042
0,0,0,OUT_09043
0,0,0,OUT_09044
0,0,0,OUT_09045
1,0,0,OUT_09046
0,0,0,OUT_09047
0,0,0,OUT_09048
3,2,8,OUT_09049
0,0,0,OUT_09050
0,0,0,OUT_09051
0,0,0,OUT_09052
0,0,0,OUT_09053
0,0,0,OUT_09054
0,0,0,OUT_09055
0,0,0,OUT_09056
0,0,0,OUT_09057
0,0,0,OUT_09058
0,0,0,OUT_09059
0,0,0,OUT_09060
0,0,0,OUT_09061
0,0,0,OUT_09062
0,0,0,OUT_09063
0,0,0,OUT_09064
0,0,0,OUT_09065
1,0,0,OUT_09066
0,0,0,OUT_09067
0,0,1,OUT_09068
0,0,0,OUT_09069
1,0,1,OUT_09070
1,4,16,OUT_09071
0,0,0,OUT_09072
0,0,0,OUT_09073
0,0,0,OUT_09074
0,0,0,OUT_09075
0,0,0,OUT_09076
0,0,0,OUT_09077
0,0,0,OUT_09078
0,0,0,OUT_09079
0,0,0,OUT_09080
0,0,0,OUT_09081
0,0,0,OUT_09082
0,0,0,OUT_09083
0,0,0,OUT_09084
0,0,0,OUT_09085
0,0,1,OUT_09086
0,0,0,OUT_09087
0,0,0,OUT_09088
0,0,0,OUT_09089
0,0,0,OUT_09090
0,0,0,OUT_09091
0,0,0,OUT_09092
0,0,0,OUT_09093
0,0,0,OUT_09094
0,0,0,OUT_09095
0,0,0,OUT_09096
0,0,0,OUT_09097
0,0,0,OUT_09098
0,0,0,OUT_09099
0,0,0,OUT_09100
0,0,0,OUT_09101
0,0,1,OUT_09102
0,0,0,OUT_09103
0,0,0,OUT_09104
0,0,0,OUT_09105
0,0,0,OUT_09106
1,1,0,OUT_09107
0,0,0,OUT_09108
0,0,4,OUT_09109
0,0,0,OUT_09110
0,0,1,OUT_09111
0,0,0,OUT_09112
0,0,10,OUT_09113
0,0,0,OUT_09114
1,0,0,OUT_09115
0,2,1,OUT_09116
0,0,6,OUT_09117
0,0,0,OUT_09118
0,0,0,OUT_09119
0,0,0,OUT_09120
0,0,0,OUT_09121
0,0,0,OUT_09122
0,0,0,OUT_09123
0,0,0,OUT_09124
2,1,0,OUT_09125
0,0,0,OUT_09126
0,0,0,OUT_09127
1,0,0,OUT_09128
0,0,0,OUT_09129
0,0,0,OUT_09130
0,0,0,OUT_09131
0,0,0,OUT_09132
1,0,0,OUT_09133
0,0,0,OUT_09134
0,0,0,OUT_09135
0,0,0,OUT_09136
0,0,2,OUT_09137
2,0,0,OUT_09138
0,0,0,OUT_09139
1,0,0,OUT_09140
0,0,0,OUT_09141
0,0,0,OUT_09142
0,0,0,OUT_09143
0,0,0,OUT_09144
0,0,0,OUT_09145
0,1,0,OUT_09146
1,0,0,OUT_09147
0,0,0,OUT_09148
0,0,0,OUT_09149
0,0,0,OUT_09150
0,0,1,OUT_09151
0,0,0,OUT_09152
0,0,0,OUT_09153
0,0,0,OUT_09154
0,0,0,OUT_09155
0,0,0,OUT_09156
0,0,0,OUT_09157
0,0,0,OUT_09158
0,0,2,OUT_09159
0,0,0,OUT_09160
0,0,0,OUT_09161
0,0,0,OUT_09162
0,0,3,OUT_09163
0,0,0,OUT_09164
0,0,0,OUT_09165
0,0,0,OUT_09166
1,1,0,OUT_09167
1,0,0,OUT_09168
0,0,0,OUT_09169
0,0,0,OUT_09170
0,0,0,OUT_09171
0,0,0,OUT_09172
0,0,0,OUT_09173
0,0,0,OUT_09174
0,0,0,OUT_09175
0,0,1,OUT_09176
0,0,0,OUT_09177
0,1,0,OUT_09178
0,0,0,OUT_09179
0,0,0,OUT_09180
0,0,0,OUT_09181
1,0,0,OUT_09182
0,0,0,OUT_09183
0,0,1,OUT_09184
0,0,2,OUT_09185
0,0,0,OUT_09186
0,0,0,OUT_09187
0,0,0,OUT_09188
0,0,0,OUT_09189
0,0,0,OUT_09190
1,0,0,OUT_09191
0,0,0,OUT_09192
0,0,0,OUT_09193
0,0,0,OUT_09194
0,0,0,OUT_09195
1,0,1,OUT_09196
0,1,2,OUT_09197
0,0,0,OUT_09198
4,2,10,OUT_09199
0,0,0,OUT_09200
0,0,2,OUT_09201
0,0,0,OUT_09202
1,0,0,OUT_09203
0,0,0,OUT_09204
0,0,0,OUT_09205
2,0,0,OUT_09206
0,0,0,OUT_09207
0,0,0,OUT_09208
0,0,0,OUT_09209
0,0,0,OUT_09210
2,0,0,OUT_09211
0,0,0,OUT_09212
1,0,5,OUT_09213
0,0,1,OUT_09214
0,0,0,OUT_09215
1,0,1,OUT_09216
0,0,0,OUT_09217
0,0,0,OUT_09218
0,0,0,OUT_09219
0,0,0,OUT_09220
0,0,0,OUT_09221
0,0,4,OUT_09222
0,0,1,OUT_09223
0,0,0,OUT_09224
0,0,1,OUT_09225
0,0,0,OUT_09226
0,0,0,OUT_09227
0,0,0,OUT_09228
4,0,2,OUT_09229
0,1,0,OUT_09230
0,0,0,OUT_09231
0,0,0,OUT_09232
0,0,0,OUT_09233
0,0,0,OUT_09234
0,0,4,OUT_09235
0,0,0,OUT_09236
0,0,0,OUT_09237
0,0,0,OUT_09238
1,0,3,OUT_09239
0,0,0,OUT_09240
0,0,0,OUT_09241
0,0,0,OUT_09242
0,0,0,OUT_09243
0,0,0,OUT_09244
0,0,1,OUT_09245
0,0,0,OUT_09246
0,0,0,OUT_09247
0,0,0,OUT_09248
0,0,0,OUT_09249
0,0,1,OUT_09250
0,0,0,OUT_09251
0,0,0,OUT_09252
0,0,1,OUT_09253
0,0,0,OUT_09254
0,0,0,OUT_09255
0,0,0,OUT_09256
1,0,3,OUT_09257
0,0,0,OUT_09258
1,0,0,OUT_09259
0,0,0,OUT_09260
2,0,1,OUT_09261
1,0,1,OUT_09262
0,0,0,OUT_09263
0,0,0,OUT_09264
0,0,0,OUT_09265
0,0,0,OUT_09266
0,0,0,OUT_09267
0,0,0,OUT_09268
0,0,0,OUT_09269
0,0,0,OUT_09270
0,0,0,OUT_09271
0,0,0,OUT_09272
0,0,0,OUT_09273
0,0,0,OUT_09274
0,0,0,OUT_09275
0,0,0,OUT_09276
0,0,0,OUT_09277
0,0,0,OUT_09278
0,0,0,OUT_09279
0,0,0,OUT_09280
0,0,0,OUT_09281
0,0,0,OUT_09282
0,0,0,OUT_09283
0,0,0,OUT_09284
0,0,0,OUT_09285
0,0,0,OUT_09286
0,0,0,OUT_09287
0,0,0,OUT_09288
0,1,0,OUT_09289
2,0,0,OUT_09290
0,0,0,OUT_09291
0,0,0,OUT_09292
0,0,0,OUT_09293
0,0,0,OUT_09294
0,0,0,OUT_09295
0,0,1,OUT_09296
0,0,0,OUT_09297
0,0,0,OUT_09298
0,0,0,OUT_09299
0,0,0,OUT_09300
1,0,5,OUT_09301
0,0,0,OUT_09302
0,0,0,OUT_09303
0,0,0,OUT_09304
0,0,0,OUT_09305
0,0,0,OUT_09306
1,0,0,OUT_09307
0,0,0,OUT_09308
0,0,0,OUT_09309
0,0,0,OUT_09310
2,0,4,OUT_09311
1,0,0,OUT_09312
0,0,0,OUT_09313
0,0,5,OUT_09314
0,0,3,OUT_09315
0,0,0,OUT_09316
0,0,0,OUT_09317
0,0,0,OUT_09318
0,0,1,OUT_09319
0,0,0,OUT_09320
0,0,0,OUT_09321
1,0,1,OUT_09322
1,0,1,OUT_09323
1,0,0,OUT_09324
0,0,0,OUT_09325
0,0,0,OUT_09326
0,0,1,OUT_09327
0,0,0,OUT_09328
0,0,0,OUT_09329
0,0,0,OUT_09330
0,0,0,OUT_09331
0,0,0,OUT_09332
0,0,0,OUT_09333
0,0,0,OUT_09334
0,0,0,OUT_09335
0,0,0,OUT_09336
0,0,0,OUT_09337
0,0,0,OUT_09338
0,0,1,OUT_09339
1,0,1,OUT_09340
0,0,0,OUT_09341
0,0,0,OUT_09342
0,0,0,OUT_09343
0,0,1,OUT_09344
2,0,4,OUT_09345
0,0,0,OUT_09346
0,0,0,OUT_09347
0,0,0,OUT_09348
0,0,0,OUT_09349
0,0,1,OUT_09350
0,0,0,OUT_09351
0,0,0,OUT_09352
0,0,1,OUT_09353
0,0,0,OUT_09354
0,0,0,OUT_09355
0,0,0,OUT_09356
0,0,0,OUT_09357
0,1,1,OUT_09358
1,0,0,OUT_09359
0,0,0,OUT_09360
0,0,0,OUT_09361
2,0,0,OUT_09362
0,0,0,OUT_09363
0,0,0,OUT_09364
1,0,0,OUT_09365
0,0,0,OUT_09366
0,0,0,OUT_09367
0,0,1,OUT_09368
0,0,0,OUT_09369
0,0,0,OUT_09370
0,0,0,OUT_09371
0,0,0,OUT_09372
0,0,0,OUT_09373
0,0,0,OUT_09374
0,0,0,OUT_09375
0,0,0,OUT_09376
2,1,1,OUT_09377
0,0,0,OUT_09378
0,0,0,OUT_09379
0,0,0,OUT_09380
0,0,0,OUT_09381
0,0,0,OUT_09382
0,0,0,OUT_09383
0,0,0,OUT_09384
0,0,0,OUT_09385
2,1,3,OUT_09386
0,0,0,OUT_09387
0,0,0,OUT_09388
0,0,0,OUT_09389
0,0,0,OUT_09390
0,0,0,OUT_09391
0,0,0,OUT_09392
0,0,0,OUT_09393
0,0,0,OUT_09394
0,0,0,OUT_09395
0,0,2,OUT_09396
0,0,0,OUT_09397
0,1,0,OUT_09398
0,0,0,OUT_09399
2,0,1,OUT_09400
0,0,0,OUT_09401
0,0,0,OUT_09402
0,0,0,OUT_09403
0,0,0,OUT_09404
0,0,0,OUT_09405
0,0,0,OUT_09406
0,0,0,OUT_09407
0,0,0,OUT_09408
0,1,0,OUT_09409
0,0,3,OUT_09410
0,0,0,OUT_09411
0,0,2,OUT_09412
0,0,0,OUT_09413
0,0,0,OUT_09414
0,0,0,OUT_09415
2,0,0,OUT_09416
0,0,0,OUT_09417
0,0,0,OUT_09418
0,0,0,OUT_09419
0,0,0,OUT_09420
2,0,0,OUT_09421
0,0,0,OUT_09422
0,0,0,OUT_09423
0,0,0,OUT_09424
0,0,0,OUT_09425
2,0,0,OUT_09426
0,0,0,OUT_09427
0,0,0,OUT_09428
0,0,0,OUT_09429
0,0,1,OUT_09430
0,0,1,OUT_09431
0,0,1,OUT_09432
0,1,0,OUT_09433
0,0,0,OUT_09434
0,0,0,OUT_09435
0,0,0,OUT_09436
0,0,0,OUT_09437
0,0,0,OUT_09438
0,0,0,OUT_09439
0,0,1,OUT_09440
0,0,0,OUT_09441
0,0,0,OUT_09442
0,0,0,OUT_09443
0,0,0,OUT_09444
0,0,0,OUT_09445
0,0,0,OUT_09446
0,0,0,OUT_09447
0,0,0,OUT_09448
0,0,0,OUT_09449
0,0,0,OUT_09450
0,0,0,OUT_09451
0,0,0,OUT_09452
0,0,0,OUT_09453
0,0,0,OUT_09454
0,0,1,OUT_09455
0,0,0,OUT_09456
5,3,11,OUT_09457
2,0,0,OUT_09458
0,0,0,OUT_09459
0,0,0,OUT_09460
0,0,0,OUT_09461
0,0,0,OUT_09462
0,0,0,OUT_09463
0,0,0,OUT_09464
0,0,2,OUT_09465
0,0,0,OUT_09466
0,0,0,OUT_09467
1,1,1,OUT_09468
0,0,0,OUT_09469
0,0,1,OUT_09470
0,0,0,OUT_09471
0,0,0,OUT_09472
1,0,0,OUT_09473
3,1,0,OUT_09474
0,0,0,OUT_09475
0,0,0,OUT_09476
0,0,2,OUT_09477
0,0,0,OUT_09478
0,0,0,OUT_09479
0,0,0,OUT_09480
0,0,0,OUT_09481
1,2,2,OUT_09482
0,0,1,OUT_09483
0,0,0,OUT_09484
0,0,0,OUT_09485
0,0,0,OUT_09486
0,0,0,OUT_09487
0,0,0,OUT_09488
0,0,0,OUT_09489
2,0,3,OUT_09490
0,0,0,OUT_09491
0,0,0,OUT_09492
0,0,0,OUT_09493
0,0,0,OUT_09494
0,0,0,OUT_09495
0,0,0,OUT_09496
0,0,0,OUT_09497
1,0,3,OUT_09498
0,0,0,OUT_09499
1,0,0,OUT_09500
0,0,0,OUT_09501
0,0,2,OUT_09502
0,0,0,OUT_09503
0,0,0,OUT_09504
0,0,0,OUT_09505
0,0,2,OUT_09506
0,0,0,OUT_09507
1,0,1,OUT_09508
0,0,0,OUT_09509
0,2,0,OUT_09510
0,0,0,OUT_09511
0,0,0,OUT_09512
0,0,0,OUT_09513
1,0,1,OUT_09514
0,0,0,OUT_09515
0,0,0,OUT_09516
0,0,0,OUT_09517
0,0,0,OUT_09518
0,0,0,OUT_09519
0,0,0,OUT_09520
0,0,0,OUT_09521
0,0,0,OUT_09522
0,0,0,OUT_09523
0,0,0,OUT_09524
2,2,0,OUT_09525
0,0,0,OUT_09526
0,0,0,OUT_09527
0,0,0,OUT_09528
0,0,0,OUT_09529
0,1,0,OUT_09530
0,0,0,OUT_09531
3,2,8,OUT_09532
0,0,1,OUT_09533
0,0,0,OUT_09534
0,0,0,OUT_09535
0,0,0,OUT_09536
0,0,2,OUT_09537
0,0,0,OUT_09538
0,0,0,OUT_09539
0,0,0,OUT_09540
1,1,0,OUT_09541
0,0,0,OUT_09542
0,0,0,OUT_09543
0,0,0,OUT_09544
0,0,0,OUT_09545
0,0,0,OUT_09546
0,0,0,OUT_09547
0,0,2,OUT_09548
0,2,0,OUT_09549
0,1,2,OUT_09550
0,1,0,OUT_09551
0,0,0,OUT_09552
0,0,1,OUT_09553
0,0,0,OUT_09554
1,0,0,OUT_09555
0,0,0,OUT_09556
1,1,0,OUT_09557
0,0,0,OUT_09558
0,0,0,OUT_09559
0,0,0,OUT_09560
0,0,0,OUT_09561
0,0,0,OUT_09562
0,1,0,OUT_09563
0,0,0,OUT_09564
0,0,0,OUT_09565
0,0,0,OUT_09566
0,0,0,OUT_09567
0,0,0,OUT_09568
0,0,0,OUT_09569
0,0,1,OUT_09570
0,0,0,OUT_09571
0,0,0,OUT_09572
0,0,0,OUT_09573
0,0,0,OUT_09574
0,0,0,OUT_09575
1,0,0,OUT_09576
0,0,2,OUT_09577
0,0,0,OUT_09578
0,0,0,OUT_09579
1,0,1,OUT_09580
0,0,0,OUT_09581
0,0,0,OUT_09582
0,0,0,OUT_09583
0,0,0,OUT_09584
0,0,0,OUT_09585
0,0,0,OUT_09586
0,0,0,OUT_09587
0,0,0,OUT_09588
0,0,0,OUT_09589
0,0,0,OUT_09590
0,0,0,OUT_09591
0,0,0,OUT_09592
0,0,2,OUT_09593
0,0,0,OUT_09594
0,0,0,OUT_09595
3,2,1,OUT_09596
1,0,1,OUT_09597
0,0,0,OUT_09598
0,0,0,OUT_09599
